Término,TF-IDF Promedio,TF-IDF Máximo,% de Textos
genre categorization,0.00510114892844669,0.1530344678534007,3.3333333333333335
open research practice,0.00510114892844669,0.1530344678534007,3.3333333333333335
want use,0.005098248936135201,0.04206871900952439,30.0
word of corpus,0.005083781334133591,0.12591097521422234,13.333333333333334
corpora of english,0.005083568763790801,0.08958978168504154,13.333333333333334
method of analysis,0.005072357374106575,0.07826282812663903,13.333333333333334
save file,0.005069853469627942,0.12827873272379375,6.666666666666667
create corpus,0.005066216979168354,0.049778127035333214,23.333333333333332
test datum,0.005062866015942503,0.06268780125944273,20.0
probability ratio,0.005046992856969743,0.15140978570909228,3.3333333333333335
word count,0.005037544272726299,0.05609074344111378,33.33333333333333
conclusion chapter,0.0050231725494327495,0.06389141566607864,16.666666666666664
feature of interest,0.005017503356875943,0.07278871631720596,16.666666666666664
analysis section,0.005016548745695216,0.04941127581772992,26.666666666666668
length word,0.005007719547939951,0.04148177252944435,23.333333333333332
source target,0.004988251002830338,0.05518215720740033,16.666666666666664
frequency corpus,0.004986657438579756,0.028961627506807194,36.666666666666664
corpus work,0.00498204858827127,0.10257606288570366,16.666666666666664
categorical dependent variable,0.004976098458859159,0.1346503110016561,10.0
need of researcher,0.004965078078891405,0.07116531390423776,13.333333333333334
word turn,0.0049650565753515995,0.13887015592020893,6.666666666666667
generation corpus,0.0049590520200290715,0.08590953457574736,10.0
helsinki corpus,0.004948202523955465,0.07448012862359944,16.666666666666664
corpus creator,0.0049473069792427,0.06936913489649647,20.0
section of chapter,0.004930758786802673,0.0701348701480531,20.0
distribution of word,0.004930744861636644,0.03637802724426049,26.666666666666668
present study,0.004926597403862616,0.07919829240080715,16.666666666666664
word processor,0.004918430878519714,0.052643425784966905,20.0
speech rate,0.004879796377492849,0.13990677228772283,6.666666666666667
question mark,0.004877191529152994,0.06774683186570883,16.666666666666664
corpus driven study,0.004870068583270505,0.12085293823989533,6.666666666666667
word table,0.004855991257310019,0.06161886735347206,26.666666666666668
annotation system,0.004851719884193659,0.11058087290121729,13.333333333333334
concordance result,0.00484534480567659,0.08444570673782817,10.0
sampling frame,0.004844312014801316,0.06416619785362343,16.666666666666664
word construction,0.0048439303687065356,0.03719796495785634,23.333333333333332
non corpus,0.004840872677491749,0.14522618032475246,3.3333333333333335
datum text,0.004824031829279206,0.07468208556028165,23.333333333333332
learner use,0.004802416085449432,0.05196276512610884,20.0
matrix verb,0.004795792440081476,0.10254135860725438,10.0
proportion of text,0.00478552891883564,0.11797977970952328,13.333333333333334
language context,0.004782303016021716,0.06854213682887166,20.0
language system,0.004780202683527537,0.05196276512610884,20.0
time text,0.004777797346560588,0.04708747583238281,20.0
datum structure,0.004776969606980643,0.12384773109823137,6.666666666666667
historical corpus linguistics,0.004774591731611439,0.08727489939089728,10.0
context of corpus,0.004753484940704333,0.04817283783138859,23.333333333333332
number of character,0.00473648461454987,0.0393075422500218,20.0
word expression,0.004732486673905501,0.0498181314709297,23.333333333333332
speech category,0.004719755063720824,0.1415926519116247,3.3333333333333335
compare result,0.004711002370342098,0.05464924107737992,30.0
main subordinate clause,0.004708578599184778,0.13173060942952555,6.666666666666667
notion of corpus,0.004695935862606497,0.07852237330289416,16.666666666666664
page number,0.0046882037446912455,0.07826282812663903,13.333333333333334
lot of information,0.00468032064496378,0.0789174686520186,20.0
grammar pattern,0.004676966535631961,0.08958978168504154,13.333333333333334
interaction corpus,0.004676560302356341,0.13166445633926913,6.666666666666667
field of linguistics,0.0046610858787721286,0.033672662334305596,30.0
frequency dispersion,0.004657214987511513,0.04625087627877119,16.666666666666664
thing need,0.00462795257815663,0.07664305501884107,13.333333333333334
entity recognition,0.00462048694195212,0.0840357091803765,6.666666666666667
television radio,0.004614966709091576,0.08395856528093987,10.0
text contain,0.00460139020558531,0.032228419233908616,36.666666666666664
text speaker,0.004588914912987106,0.06042266625372369,20.0
result indicate,0.004575766721453346,0.07116531390423776,13.333333333333334
significance test,0.004565649723467891,0.04839171739109828,20.0
computer program,0.004564692793250597,0.044513712735303954,30.0
contingency table,0.004546434694604231,0.07875019000496476,13.333333333333334
corpora study,0.004537966389703425,0.06448393214548426,10.0
complementation pattern,0.004536572653901894,0.041970325071407445,13.333333333333334
piece of text,0.004531928969387507,0.11030212253686646,6.666666666666667
learner corpus datum,0.004531790373907597,0.0511719206631028,13.333333333333334
frequency change,0.004530751655345166,0.08380685960412212,16.666666666666664
number of factor,0.00451667973233613,0.09666750629863756,10.0
datum object,0.004506753568198037,0.13520260704594111,3.3333333333333335
sample of language,0.004502648779360169,0.03466447585416273,30.0
wider range,0.004498838079868493,0.038636661798179796,20.0
word pattern,0.004496145237776832,0.04174287050762384,16.666666666666664
keyword procedure,0.0044824344887541565,0.12149879658849942,6.666666666666667
set of variable,0.004477085432177396,0.09479390290577229,13.333333333333334
operating system,0.004452668976749212,0.06517940792478023,13.333333333333334
tyneside speech,0.004450746623460431,0.12054816062968766,6.666666666666667
independence of observation,0.004447392607855105,0.09449906401327732,6.666666666666667
core corpus,0.004440097616992902,0.054962945173271306,20.0
word context,0.004399847917405309,0.036925884795777554,33.33333333333333
number of study,0.004383817882251785,0.06579246942398931,13.333333333333334
structure datum,0.00437955455428008,0.06956984419081416,16.666666666666664
frequency of co,0.004355054751807377,0.054962945173271306,20.0
audio file,0.004347142528415212,0.04378453661244839,26.666666666666668
source domain,0.004345706049034356,0.1303711814710307,3.3333333333333335
value mean,0.004334198376339661,0.052013165705744206,23.333333333333332
representative study,0.004324135376657065,0.11262427417727155,10.0
grammaticality judgment,0.004322914560711113,0.08497157092185303,10.0
speaker turn,0.004304586390653734,0.07517084275377894,10.0
search pattern,0.004296562798552937,0.08394065014281489,13.333333333333334
rank sum,0.004293790769530061,0.0540586705175578,16.666666666666664
error correction,0.004293476055033499,0.10078836650999325,10.0
turn speaker,0.004288716454889544,0.1094001643521391,10.0
end of chapter,0.004288485289311684,0.04456036108352492,23.333333333333332
search corpus,0.004285115349415369,0.03558437962209265,23.333333333333332
speaker sex,0.004284862277201895,0.06562515833747064,13.333333333333334
source language,0.004274908633452332,0.06830011299923099,13.333333333333334
function need,0.004273947386221757,0.1282184215866527,3.3333333333333335
combination of word,0.0042654241273625305,0.04742278230599618,16.666666666666664
datum type,0.0042571725877095954,0.04414828058263688,26.666666666666668
interest context,0.004255989020160234,0.07368020545436282,6.666666666666667
kind of datum,0.00425081383573841,0.04360743131564823,30.0
th percentile,0.004250808517343951,0.08552847428037601,13.333333333333334
study design,0.004249213689249143,0.06893982962270782,20.0
element corpus,0.004247638062173437,0.05976259887432712,13.333333333333334
register difference,0.004247030314033768,0.10382101833540354,10.0
sentence type,0.004238227576445334,0.0778113538056037,13.333333333333334
random effect model,0.004236046037169084,0.06732515550082804,10.0
language usage,0.004228355069760322,0.11752353394029481,6.666666666666667
set of feature,0.004220562079514731,0.0789174686520186,20.0
difference word,0.004219911353601119,0.07394128550914532,20.0
contains sample,0.004204470561413845,0.11752353394029481,6.666666666666667
child learner,0.004198512100771872,0.10579228034247805,6.666666666666667
multi cast,0.004184387995166036,0.1255316398549811,3.3333333333333335
speaker sample,0.0041832168662788455,0.09449906401327732,6.666666666666667
linear regression model,0.004181236348929466,0.06239579579716197,13.333333333333334
detail section,0.004171270604992675,0.04046532868962294,20.0
keyword key,0.004167284992881241,0.09912149159217393,6.666666666666667
corpus chapter,0.00415873305427457,0.05590498870781881,16.666666666666664
cut point,0.004144203083648722,0.035648288866819935,23.333333333333332
permission use,0.004133688432578582,0.11752353394029481,6.666666666666667
type word,0.00413300197628568,0.03498648338038119,23.333333333333332
world englishes,0.004117148333509961,0.09503356694576234,13.333333333333334
small sample size,0.0040811165051202756,0.06956984419081416,16.666666666666664
kind of annotation,0.0040391978604272846,0.03697064275457266,20.0
judgement variable,0.004037594285575794,0.12112782856727382,3.3333333333333335
optical character recognition,0.0040305173592286485,0.05777491085828032,13.333333333333334
collostruction strength,0.004030145206462754,0.09495588004563205,6.666666666666667
speaker group,0.004028044479933637,0.058482195043546056,13.333333333333334
data analysis,0.004021507371925652,0.03558437962209265,23.333333333333332
datum need,0.004020305239836057,0.038276641114752014,20.0
case case,0.004016887145649146,0.0540586705175578,16.666666666666664
advantage disadvantage,0.004007304816211306,0.06084777249019719,26.666666666666668
zipf law,0.004004018885331406,0.0855549304714979,16.666666666666664
significance level,0.003997765661177279,0.061389126391910534,16.666666666666664
period of time,0.003997724228315083,0.03292152478621269,23.333333333333332
definition of corpus,0.003986303665928626,0.07980586430948369,16.666666666666664
aim of corpus,0.003985171419376249,0.07278871631720596,16.666666666666664
corpus of language,0.0039754204981002515,0.08394065014281489,13.333333333333334
entity use,0.003972438292749766,0.09188369924339944,6.666666666666667
period of english,0.003954308741414391,0.11862926224243174,3.3333333333333335
approach use,0.003951422931458866,0.0593234402624733,23.333333333333332
reference corpora,0.00394887063362982,0.03558437962209265,23.333333333333332
information speaker,0.003945074132638223,0.030254540251308713,33.33333333333333
search item,0.003943796061006672,0.09241682363593687,6.666666666666667
entity corpus,0.0039368747042564664,0.08395856528093987,10.0
word of text,0.003928076473231382,0.03323633077787308,26.666666666666668
size of sample,0.003924388850598547,0.0763572359605991,20.0
kendall tau,0.0039193197426375895,0.08108800577633671,16.666666666666664
multimodal corpora,0.003915662274553923,0.0973067855559396,6.666666666666667
corpus result,0.003914488598349901,0.06997296676076238,23.333333333333332
corpus architecture,0.003912946318610408,0.08298630728851589,10.0
count number,0.00390829328329862,0.03118116620936613,26.666666666666668
time combination,0.0038976987125341075,0.08444570673782817,10.0
number of sentence,0.00389504825408332,0.04462325248017092,13.333333333333334
comparison corpora,0.0038939094114865736,0.09666750629863756,10.0
number of hit,0.003890480426304263,0.057937251488693546,13.333333333333334
multi party dialogue,0.003888924930099198,0.06965833432685802,6.666666666666667
cross validation,0.0038823768121896566,0.0840357091803765,6.666666666666667
word pair,0.0038801948056013465,0.05525021375271948,16.666666666666664
unit of measurement,0.0038735153805952048,0.07457777069034432,20.0
language research,0.0038718277893178307,0.0778113538056037,13.333333333333334
research field,0.0038677002944267165,0.03697064275457266,20.0
corpus needs,0.0038666071232116212,0.05518215720740033,16.666666666666664
research domain,0.003862931629884032,0.11588794889652096,3.3333333333333335
approach study,0.0038523723650383647,0.04647303263406969,23.333333333333332
number of cluster,0.003851802419985976,0.06294323738791484,10.0
article type,0.0038457216659663804,0.08837191740376932,6.666666666666667
distance point,0.0038373008131213438,0.08750206422071288,13.333333333333334
round bracket,0.0038366119128291683,0.11509835738487505,3.3333333333333335
rate of occurrence,0.0038326531436446145,0.06485472452600932,16.666666666666664
frequency of use,0.0038321138660660403,0.03719796495785634,23.333333333333332
text need,0.0038297445790731973,0.05650497099885937,20.0
bnc contains,0.003826136460528509,0.04593761083622945,13.333333333333334
word of interest,0.0038173224040690752,0.07826282812663903,13.333333333333334
corpus technique,0.003810533681010445,0.06310237452754115,10.0
result corpus,0.0038101530525176774,0.035337185911526015,26.666666666666668
word collocate,0.0038097214349189067,0.0534724333002299,23.333333333333332
datum corpora,0.0038028877210279357,0.04917400085662299,23.333333333333332
regression line,0.003799421432808868,0.06239579579716197,13.333333333333334
computer language,0.0037958481977780427,0.10379390459300224,6.666666666666667
co occurrence pattern,0.003792715317675231,0.07852237330289416,16.666666666666664
representativeness of corpus,0.003787861375843381,0.07457777069034432,20.0
language method,0.0037813324344166807,0.10081541340339052,6.666666666666667
score group,0.0037758040509766585,0.11327412152929975,3.3333333333333335
probability of error,0.003775147372860569,0.10849104691280818,6.666666666666667
different language variety,0.003771405220796531,0.05518215720740033,16.666666666666664
value level,0.003768625906900287,0.05767834351966863,10.0
problem corpus,0.0037655153599784005,0.0393075422500218,20.0
dimension score,0.003749973964385904,0.09868382873788334,10.0
split infinitive,0.0037474034688518435,0.061923865549115685,6.666666666666667
address problem,0.0037464677265583216,0.061995176538249555,23.333333333333332
case group,0.0037455155129375232,0.08634835014564793,10.0
word frequent,0.0037430214304309097,0.04708747583238281,20.0
corpus consultation,0.0037418535404984206,0.07805603197007183,10.0
collector vector,0.003739703962944038,0.11219111888832113,3.3333333333333335
logistic regression model,0.0037380031054059866,0.04394873247188807,13.333333333333334
word selection criterion,0.0037376054315348822,0.11212816294604647,3.3333333333333335
collocate node,0.003732877773218767,0.07321104846632193,16.666666666666664
group of speaker,0.0037213399825387497,0.06042266625372369,20.0
machine language,0.0037115018784862454,0.09188369924339944,6.666666666666667
extensible markup language,0.003707527518581233,0.05196276512610884,20.0
corpus resource,0.0036990967536040995,0.03697064275457266,20.0
form of language,0.0036981069529414285,0.0534724333002299,23.333333333333332
bnc coca,0.0036959412618660253,0.055860096467699585,16.666666666666664
speech versus,0.003695794832873447,0.09912149159217393,6.666666666666667
datum use,0.003684717670635986,0.02805990392610504,30.0
row total,0.003683246221852564,0.06416619785362343,16.666666666666664
project chapter,0.0036774531728464696,0.10099647703287923,6.666666666666667
regression approach,0.0036704166800379037,0.09629711020744333,10.0
quantitative corpus linguistics,0.0036629377899328923,0.04174287050762384,16.666666666666664
look word,0.003659709700012913,0.05069509505260685,13.333333333333334
exploratory tool,0.003656050969959302,0.09241682363593687,6.666666666666667
random intercept,0.0036491300941302223,0.09081966651887695,6.666666666666667
datum help,0.0036467006728970624,0.04917400085662299,23.333333333333332
method method,0.003645032994367099,0.06268780125944273,20.0
text of length,0.003633764655814615,0.09551307338682741,6.666666666666667
case point,0.00362544925336119,0.05574976671704524,13.333333333333334
scope of corpus,0.0036201929112955906,0.06365017797608068,10.0
file manager,0.0036120397827714033,0.09407107066411541,6.666666666666667
speaker corpus,0.0036079025802138853,0.03194570783303932,16.666666666666664
basis normalization,0.0036047929594274697,0.09449906401327732,6.666666666666667
column vector,0.003603012303281849,0.10332699482544658,6.666666666666667
tertium comparationis,0.003599952584196456,0.09073387206305147,6.666666666666667
time series,0.003599753165131624,0.07826282812663903,13.333333333333334
feature corpus,0.0035976610715091986,0.033865030319314385,26.666666666666668
purpose of corpus,0.003585837668075569,0.05196276512610884,20.0
theory of language,0.003581214899112575,0.03697064275457266,20.0
detail chapter,0.0035785377945146226,0.046246089930997644,20.0
find instance,0.0035747448931742623,0.031897200928960014,20.0
matter of fact,0.003574251004275942,0.04791856174955898,16.666666666666664
word bnc,0.0035738241035021363,0.03219721816514983,20.0
replication crisis,0.0035708042499126825,0.10712412749738047,3.3333333333333335
cross tab,0.003570787454746241,0.09449906401327732,6.666666666666667
section of corpus,0.0035704772970743186,0.03926118665144708,16.666666666666664
research community,0.0035645717718973792,0.03871337391287862,20.0
form of analysis,0.003559326549957606,0.09057208505004215,10.0
ad hoc,0.0035579093122150903,0.07852237330289416,16.666666666666664
male female speaker,0.0035533941343349335,0.05347183154468618,16.666666666666664
effect random,0.003551705207987266,0.08024573863378576,10.0
set of datum,0.0035504770534977516,0.030694563195955267,16.666666666666664
collocation box,0.0035499732968272825,0.10649919890481847,3.3333333333333335
corpus builder,0.0035473171736421444,0.045286042525021074,10.0
graph distance,0.0035410206607270297,0.1062306198218109,3.3333333333333335
difference mean,0.003535057641621104,0.050004815709405806,16.666666666666664
correspondence plot,0.0035328949998788195,0.10598684999636458,3.3333333333333335
search box,0.003529412524004914,0.06312279814554951,6.666666666666667
data annotation,0.0035263347035254865,0.07116531390423776,13.333333333333334
data object,0.003518906204413113,0.08610582902120548,6.666666666666667
ice usa,0.003514941103479459,0.10544823310438377,3.3333333333333335
segment of speech,0.003514941103479459,0.10544823310438377,3.3333333333333335
solution problem,0.0035109889536047273,0.05089251955720281,20.0
accuracy rate,0.0035053030838782303,0.07961947858184494,13.333333333333334
document collection,0.0035023592251100517,0.07749524611908494,6.666666666666667
research application,0.0034941886471808723,0.04774810950629876,16.666666666666664
speaker age,0.003493230587785627,0.030833917519180794,16.666666666666664
property of text,0.003489382958032144,0.044332713823071475,16.666666666666664
datum language,0.0034823283676505626,0.05574976671704524,13.333333333333334
collocation research,0.0034757885123210836,0.06974424444394813,6.666666666666667
corpus designer,0.0034669901936293817,0.08002616530226096,13.333333333333334
change time,0.00345586080490811,0.024375393107607172,23.333333333333332
test corpus,0.0034545093939709172,0.05196276512610884,20.0
order of magnitude,0.00344637732133214,0.04174287050762384,16.666666666666664
word use,0.0034420574978738026,0.026073699857866738,33.33333333333333
data type,0.003426947350356435,0.05778887924841634,13.333333333333334
ice component,0.003424979698455258,0.047326780895655875,10.0
distance mean,0.0034246297430572032,0.08634835014564793,10.0
word structure,0.003415633737943839,0.05196276512610884,20.0
learner datum,0.00340093630463454,0.043236483017339546,16.666666666666664
corpus development,0.0033992970054947114,0.041140829318427635,20.0
user chooses,0.0033981190727318225,0.09241682363593687,6.666666666666667
high frequency verb,0.003395338875421255,0.10186016626263765,3.3333333333333335
actual script rstudio,0.003383541680758891,0.10150625042276673,3.3333333333333335
language community,0.0033714471434092706,0.06318907022926702,13.333333333333334
study area,0.003370965287253413,0.06365017797608068,10.0
frequency of item,0.003369079465827229,0.03926118665144708,16.666666666666664
description theory,0.00336343850839676,0.06365017797608068,10.0
research report,0.0033387913446447236,0.08634835014564793,10.0
result file,0.0033369258144739116,0.04437229501090799,13.333333333333334
kind of question,0.0033360747949691045,0.0393075422500218,20.0
feature text,0.003334703050352504,0.042764237140188004,13.333333333333334
variation register,0.0033191518635370676,0.040003852567524645,16.666666666666664
distribution corpus,0.003317973362749757,0.032755528747818334,20.0
dispersion corpus,0.003317477912289198,0.03993213479129915,16.666666666666664
representative of language,0.003312914813914311,0.02576959897129861,30.0
translation direction,0.0033120436289690784,0.04605995153248875,10.0
speaker use,0.003310858155170569,0.025757774532119863,20.0
news talk,0.0033038285446045763,0.09911485633813728,3.3333333333333335
frequency information,0.0033028848714180253,0.04507610543120976,20.0
domain of interest,0.003302668903177692,0.08610582902120548,6.666666666666667
discourse type,0.003298269564777362,0.08632352731421096,6.666666666666667
measure of association,0.0032982297383114274,0.07826282812663903,13.333333333333334
datum post,0.003297543348529357,0.0778113538056037,13.333333333333334
form function,0.003291745354618887,0.03893286223773432,23.333333333333332
philosophy of science,0.0032902221093011903,0.06015408034159054,10.0
corpus comprises,0.003290155991917845,0.05518215720740033,16.666666666666664
word time,0.0032738866859304493,0.028252485499429686,20.0
family of method,0.0032729478139611845,0.06732515550082804,10.0
comment exercise,0.0032714571592768584,0.08551915514919584,6.666666666666667
occurrence corpus,0.00326798882699482,0.05976259887432712,13.333333333333334
child language datum,0.0032563966035988544,0.05898988985476164,13.333333333333334
childes database,0.003251351850753281,0.08290791275847975,10.0
model prediction,0.0032336649084833925,0.0840357091803765,6.666666666666667
stance feature,0.0032272484516611658,0.09681745354983497,3.3333333333333335
point manifold,0.003219109691570027,0.0965732907471008,3.3333333333333335
result of comparison,0.0032174989448575863,0.07116531390423776,13.333333333333334
student report,0.0032135022884850002,0.08632352731421096,6.666666666666667
exercise box,0.003205460539666318,0.09616381618998954,3.3333333333333335
byu interface,0.003197176594024307,0.09591529782072922,3.3333333333333335
number of sample,0.003191396819731518,0.049762174113653086,13.333333333333334
frequency frequency,0.0031902480495141997,0.030833917519180794,16.666666666666664
multiword unit,0.0031865435652342427,0.07005669302252532,13.333333333333334
different word form,0.0031854765099032273,0.04277746523574895,16.666666666666664
corpus grammar,0.0031851797507040434,0.06965833432685802,6.666666666666667
use of feature,0.0031825547404252964,0.046142674815734905,10.0
source corpus,0.0031660289051065327,0.06365017797608068,10.0
random forests,0.0031435841774471005,0.08782040628635036,6.666666666666667
text use,0.0031422862241193656,0.041970325071407445,13.333333333333334
frequency analysis,0.003138547417537199,0.036210782180433464,13.333333333333334
project gutenberg,0.0031379938463236457,0.060972148679137944,16.666666666666664
form of word,0.003137895734199689,0.02185969643095197,30.0
described chapter,0.003133043124625083,0.01905995722712322,23.333333333333332
strength weakness,0.003121882033038804,0.05898988985476164,13.333333333333334
space discuss,0.00312165672217999,0.06239579579716197,13.333333333333334
word corpora,0.0031149748175785417,0.02034331383941857,33.33333333333333
capital letter,0.003107806368413146,0.0781429745372422,10.0
discussion of language,0.003105434703830566,0.06965833432685802,6.666666666666667
type ii error,0.0031047187521850246,0.07368020545436282,6.666666666666667
lot of time,0.0031032291633524786,0.05898988985476164,13.333333333333334
level of granularity,0.003103168445559534,0.07116531390423776,13.333333333333334
observer paradox,0.003101817982098613,0.05898988985476164,13.333333333333334
book book,0.0030973078209217504,0.06416619785362343,16.666666666666664
way use,0.0030959834809188677,0.035337185911526015,26.666666666666668
technology development,0.003092775213612946,0.09278325640838839,3.3333333333333335
question of nativity,0.003092775213612946,0.09278325640838839,3.3333333333333335
work corpora,0.0030899810584163793,0.03926118665144708,16.666666666666664
test result,0.003089673130104341,0.03278954464642796,30.0
matrix row,0.0030864316019422705,0.08610582902120548,6.666666666666667
variationist sociolinguistics,0.0030820108244422393,0.03429692798668327,13.333333333333334
quirk corpus,0.0030755734655445264,0.0922672039663358,3.3333333333333335
information value,0.0030699954376375736,0.0623542857641567,10.0
form of annotation,0.003069381563602717,0.03697064275457266,20.0
kind of research,0.0030654177623137017,0.025757774532119863,20.0
type occur,0.0030638059834934826,0.03697064275457266,20.0
use of pronoun,0.003062438134592463,0.05399946515044418,6.666666666666667
text production,0.0030614440312486065,0.07670373725320932,10.0
solution workaround,0.0030606893570680133,0.0918206807120404,3.3333333333333335
metalinguistic language use,0.0030606893570680133,0.0918206807120404,3.3333333333333335
pronoun zero,0.003056447462213524,0.0839440633726337,6.666666666666667
quotation mark,0.003055446853355757,0.06841532411935666,6.666666666666667
difference rank,0.003055372552601181,0.048148555103721666,10.0
tone unit,0.0030553574138321915,0.06310237452754115,10.0
source of datum,0.003047425568851315,0.03318541802355548,23.333333333333332
word morpheme,0.003045414810895038,0.04462325248017092,13.333333333333334
background information,0.0030426986121156077,0.06365017797608068,10.0
research issue,0.0030421245842173505,0.06921401222360236,10.0
population of text,0.0030371519712586678,0.041970325071407445,13.333333333333334
idea of corpus,0.003035741948632109,0.041970325071407445,13.333333333333334
angle bracket,0.0030319015647917624,0.04688578472234533,10.0
transcription of speech,0.003029235222010897,0.08226647375820637,6.666666666666667
load corpus file,0.003027379398573745,0.09082138195721234,3.3333333333333335
recommendation study exploration,0.003027379398573745,0.09082138195721234,3.3333333333333335
revision question,0.0030152279169538593,0.09045683750861577,3.3333333333333335
bnc corpus,0.003013928230601567,0.04148177252944435,23.333333333333332
datum retrieval,0.0030043642729163894,0.07789060667836527,10.0
sex age,0.003001136526574066,0.06372867819138978,10.0
corpus childes,0.0029940472335845377,0.06965833432685802,6.666666666666667
second person pronoun,0.0029822229406956157,0.03419202096190122,16.666666666666664
parameter value,0.0029749551664582353,0.06294323738791484,10.0
type error,0.0029745149412198748,0.041493153644257944,10.0
level annotation,0.002964854638875599,0.03697064275457266,20.0
consideration of space,0.002963512235098606,0.06732515550082804,10.0
complement clause,0.0029602425022327975,0.042764237140188004,13.333333333333334
corpora datum,0.002959779694123083,0.05196276512610884,20.0
santa barbara corpus,0.002957679401209154,0.06443215093181053,10.0
research interest,0.0029569838972695888,0.041970325071407445,13.333333333333334
need of study,0.002954592063815457,0.06365017797608068,10.0
query corpus,0.002948616391475309,0.03694392818589289,16.666666666666664
discourse study,0.002946815110669166,0.058482195043546056,13.333333333333334
section presents,0.002942644254248861,0.04386164628265954,13.333333333333334
type of discourse,0.002936238393471398,0.04944232403087408,13.333333333333334
statistical analysis determine,0.002931684027852587,0.05269346065348916,6.666666666666667
example of type,0.002929944564695223,0.02630057630551991,20.0
list of keyword,0.0029278498281738517,0.07057078938237336,6.666666666666667
number of child,0.0029269960070195055,0.047420747022009074,10.0
result of test,0.0029263210427250145,0.05590498870781881,16.666666666666664
predictor of interest,0.0029234326576303036,0.06732515550082804,10.0
rank group,0.002916210558757631,0.08099919772566629,6.666666666666667
load file,0.002915482722607131,0.08097736264115128,6.666666666666667
corpus offer,0.0029094789528508204,0.04462325248017092,13.333333333333334
datum violate assumption,0.002907116493391422,0.048148555103721666,10.0
discussion of datum,0.0029045264087323784,0.05269346065348916,6.666666666666667
number of column,0.00290199472312809,0.024086418915694296,23.333333333333332
set of question,0.0028991337626770005,0.045286042525021074,10.0
stress function,0.002897198722413024,0.08691596167239073,3.3333333333333335
distance vector,0.002897198722413024,0.08691596167239073,3.3333333333333335
word meaning,0.002890086098218443,0.030254540251308713,33.33333333333333
spoken of bnc,0.002889090941859985,0.04956674970441427,10.0
course use,0.0028886849402479883,0.031257189814896884,10.0
matrix clause,0.002886459101985012,0.0709901713434838,10.0
length of corpus,0.002885581858608257,0.06443215093181053,10.0
context of use,0.0028849377742799134,0.05122508474942324,13.333333333333334
balance representativeness,0.002880206165961188,0.03926118665144708,16.666666666666664
principal component analysis,0.00287797613016611,0.05189695229650112,6.666666666666667
body of research,0.0028697119691176265,0.04386164628265954,13.333333333333334
test of independence,0.0028586577295715305,0.04605995153248875,10.0
frequency rank,0.0028579455766751375,0.060489248042034316,6.666666666666667
example of study,0.002857036150129767,0.03194570783303932,16.666666666666664
construction pattern,0.002854244524841446,0.048148555103721666,10.0
rule of thumb,0.0028509348112776872,0.025452411986866368,20.0
difference frequency,0.002845364980226571,0.02188206555562717,23.333333333333332
end of line,0.0028434401773165525,0.06517940792478023,13.333333333333334
discussion section,0.0028348314371730043,0.02630057630551991,20.0
score dataset,0.0028318530382324936,0.0849555911469748,3.3333333333333335
symposium presentation,0.0028318530382324936,0.0849555911469748,3.3333333333333335
vector factor,0.002827757072947036,0.05239711700309788,6.666666666666667
difference way,0.0028225650322171707,0.03194570783303932,16.666666666666664
interview datum,0.0028150770482018215,0.06015408034159054,10.0
keyword context,0.002811564061109809,0.035648288866819935,23.333333333333332
language contact,0.0028106447037121035,0.03902801598503591,10.0
coca bnc,0.0028064209657840777,0.05767834351966863,10.0
sentence word,0.002804673012815464,0.03697064275457266,20.0
research agenda,0.002803604260847953,0.055290436450608646,13.333333333333334
cluster validation,0.0027994121718715862,0.07749524611908494,6.666666666666667
intuition datum,0.0027993574658260927,0.07749360493772013,6.666666666666667
web datum,0.0027928779610820052,0.034664946514968195,13.333333333333334
discussion conclusion,0.0027882059065879416,0.04271200288899794,6.666666666666667
xml file,0.0027823594654460206,0.030187717867323802,16.666666666666664
corpus answer,0.0027788908963324224,0.05574976671704524,13.333333333333334
language production,0.0027776461908149415,0.028467503697674118,23.333333333333332
number of row,0.0027732653680198633,0.025452411986866368,20.0
metadata corpus,0.002759529381019537,0.041970325071407445,13.333333333333334
speech corpora,0.0027454536658441434,0.039493168893291894,13.333333333333334
language pair,0.0027419430080970406,0.05122508474942324,13.333333333333334
block of code,0.002731926608831557,0.06732515550082804,10.0
number of way,0.002727669811069362,0.03697064275457266,20.0
value table,0.0027275098926680097,0.02188206555562717,23.333333333333332
characteristic of corpus,0.0027222147517056935,0.046142674815734905,10.0
major word class,0.002722140394956836,0.045286042525021074,10.0
file corpus,0.0027189129584250155,0.030081957591409664,20.0
research result,0.00270347763957816,0.030211333126861844,20.0
type of study,0.0026979146977715823,0.03207317785514101,13.333333333333334
word gram,0.0026977840107405113,0.02735361676952098,16.666666666666664
writer speaker,0.0026973679099908288,0.03980973929092247,13.333333333333334
corpus reflect,0.0026920931263584246,0.028221069888283164,13.333333333333334
example use,0.0026902348654497883,0.028252485499429686,20.0
need corpus,0.0026851886004867717,0.03468456744824824,20.0
word lemma,0.00267205056173368,0.03697064275457266,20.0
vector element,0.002671217116388598,0.08013651349165794,3.3333333333333335
aspect of script,0.002671217116388598,0.08013651349165794,3.3333333333333335
gardner davies,0.0026646414728374286,0.045409833259438474,6.666666666666667
create frequency list,0.0026630579575856964,0.051311493089517504,6.666666666666667
file save,0.0026630579575856964,0.051311493089517504,6.666666666666667
instance of phenomenon,0.0026540194090270263,0.056647713947902016,10.0
